Time,Channel A,Channel B,Channel C
(s),(V),(V),(V)

-2.15590001,0.14832000,0.06988738,3.19116800
-2.15585001,0.14844200,0.06012146,3.19422000
-2.15580001,0.14844200,0.04409925,3.16339600
-2.15575001,0.14847250,0.04837184,3.15775000
-2.15570001,0.14832000,0.07660146,3.20596900
-2.15565001,0.14847250,0.07660146,3.17697700
-2.15560001,0.14853360,0.06012146,3.17880800
-2.15555001,0.14850310,0.03494369,3.16705800
-2.15550001,0.14841150,0.04593036,3.19116800
-2.15545001,0.14838100,0.03738517,3.17255200
-2.15540001,0.14841150,0.06988738,3.17377200
-2.15535001,0.14847250,0.08346812,3.18308000
-2.15530001,0.14850310,0.06622516,3.20230700
-2.15525001,0.14822840,0.07232887,3.17697700
-2.15520001,0.14828940,0.06866664,3.18308000
-2.15515001,0.14838100,0.08285775,3.18430100
-2.15510001,0.14841150,0.06256294,3.17941800
-2.15505001,0.14810630,0.06927702,3.20093400
-2.15500001,0.14813680,0.03860591,3.15714000
-2.15495001,0.14822840,0.04959258,3.16644800
-2.15490001,0.14813680,0.06195258,3.18994700
-2.15485001,0.14807580,0.06317332,3.15286700
-2.15480001,0.14801480,0.07293924,3.17636700
-2.15475001,0.14795370,0.06866664,3.16827900
-2.15470001,0.14810630,0.05645924,3.14981500
-2.15465001,0.14804530,0.06500442,3.15775000
-2.15460001,0.14798430,0.06744590,3.18308000
-2.15455001,0.14783170,0.08468886,3.15408800
-2.15450001,0.14795370,0.05706961,3.16339600
-2.15445001,0.14801480,0.04959258,3.19483000
-2.15440001,0.14780110,0.08163701,3.18872600
-2.15435001,0.14786220,0.05890072,3.17133100
-2.15430001,0.14774010,0.05203406,3.15958100
-2.15425001,0.14774010,0.06500442,3.18872600
-2.15420001,0.14770960,0.09201331,3.17316200
-2.15415001,0.14777060,0.05829035,3.15591900
-2.15410001,0.14764850,0.02563555,3.16827900
-2.15405001,0.14767910,0.10666220,3.20902100
-2.15400001,0.14774010,0.04715110,3.16827900
-2.15395001,0.14774010,0.06317332,3.16827900
-2.15390001,0.14755700,0.08529923,3.18735300
-2.15385001,0.14758750,0.06866664,3.17575600
-2.15380001,0.14767910,0.03982665,3.18933700
-2.15375001,0.14755700,0.09750663,3.17697700
-2.15370001,0.14755700,0.07171850,3.17636700
-2.15365001,0.14758750,0.06622516,3.17880800
-2.15360001,0.14752650,0.08468886,3.15469800
-2.15355001,0.14743490,0.07843257,3.18491200
-2.15350001,0.14758750,0.05951110,3.16583800
-2.15345001,0.14758750,0.08590961,3.16461700
-2.15340001,0.14749600,0.07232887,3.19055700
-2.15335001,0.14749600,0.05401776,3.16339600
-2.15330001,0.14752650,0.05401776,3.15530900
-2.15325001,0.14743490,0.09140293,3.18308000
-2.15320001,0.14749600,0.06622516,3.14539000
-2.15315001,0.14749600,0.06256294,3.17316200
-2.15310001,0.14737390,0.08407849,3.20032400
-2.15305001,0.14737390,0.05829035,3.17194100
-2.15300001,0.14734340,0.05401776,3.18369100
-2.15295001,0.14731280,0.04531999,3.16827900
-2.15290001,0.14719080,0.07904294,3.18872600
-2.15285001,0.14731280,0.04959258,3.16095500
-2.15280001,0.14743490,0.04287850,3.17133100
-2.15275001,0.14722130,0.07415998,3.17453500
-2.15270001,0.14719080,0.05645924,3.16950000
-2.15265001,0.14728230,0.08163701,3.17194100
-2.15260001,0.14725180,0.08346812,3.17133100
-2.15255001,0.14719080,0.08468886,3.20841100
-2.15250001,0.14719080,0.07415998,3.18124900
-2.15245001,0.14716020,0.05523850,3.18552200
-2.15240001,0.14709920,0.06500442,3.14233800
-2.15235001,0.14719080,0.04715110,3.14111800
-2.15230001,0.14706870,0.08041627,3.17819800
-2.15225001,0.14697710,0.07110813,3.16339600
-2.15220001,0.14709920,0.02945036,3.16583800
-2.15215001,0.14709920,0.08835109,3.17819800
-2.15210001,0.14682460,0.09384441,3.21268300
-2.15205001,0.14685510,0.04776147,3.18063900
-2.15200001,0.14697710,0.04348888,3.15836000
-2.15195001,0.14691610,0.04959258,3.18308000
-2.15190001,0.14679400,0.08407849,3.20658000
-2.15185001,0.14670250,0.05890072,3.17880800
-2.15180001,0.14670250,0.05462813,3.16889000
-2.15175001,0.14673300,0.07232887,3.18063900
-2.15170001,0.14676350,0.05951110,3.18124900
-2.15165001,0.14667200,0.04593036,3.17194100
-2.15160001,0.14654990,0.07293924,3.18872600
-2.15155001,0.14670250,0.05020295,3.17072100
-2.15150001,0.14679400,0.03982665,3.16461700
-2.15145001,0.14658040,0.08224738,3.19971300
-2.15140001,0.14648880,0.04959258,3.17194100
-2.15135001,0.14654990,0.06622516,3.20093400
-2.15130001,0.14661090,0.05462813,3.19116800
-2.15125001,0.14645830,0.05203406,3.17880800
-2.15120001,0.14645830,0.07477035,3.16889000
-2.15115001,0.14636680,0.07660146,3.17316200
-2.15110001,0.14630570,0.09445479,3.18674300
-2.15105001,0.14642780,0.06378368,3.18369100
-2.15100001,0.14636680,0.05584887,3.17377200
-2.15095001,0.14621420,0.05523850,3.18430100
-2.15090001,0.14618370,0.05767998,3.18247000
-2.15085001,0.14618370,0.05767998,3.18063900
-2.15080001,0.14612260,0.11108740,3.18063900
-2.15075001,0.14593950,0.07049776,3.19299900
-2.15070001,0.14600050,0.06195258,3.18674300
-2.15065001,0.14590900,0.06622516,3.17377200
-2.15060001,0.14584800,0.05890072,3.19727200
-2.15055001,0.14578690,0.05767998,3.16339600
-2.15050001,0.14578690,0.03067110,3.17575600
-2.15045001,0.14566480,0.08346812,3.18247000
-2.15040001,0.14563430,0.06073184,3.17880800
-2.15035001,0.14566480,0.04409925,3.18735300
-2.15030001,0.14548170,0.08224738,3.18674300
-2.15025001,0.14551230,0.07721183,3.18491200
-2.15020001,0.14542070,0.04959258,3.18247000
-2.15015001,0.14539020,0.07538072,3.19238900
-2.15010001,0.14523760,0.07782220,3.20032400
-2.15005001,0.14526810,0.06622516,3.17697700
-2.15000001,0.14529860,0.05645924,3.20658000
-2.14995001,0.14508500,0.08896145,3.19360900
-2.14990001,0.14511550,0.07171850,3.18811600
-2.14985001,0.14502400,0.05951110,3.16644800
-2.14980001,0.14496290,0.06134220,3.16705800
-2.14975001,0.14493240,0.07782220,3.18613200
-2.14970001,0.14487140,0.03982665,3.18735300
-2.14965001,0.14490190,0.08407849,3.16644800
-2.14960001,0.14474930,0.07171850,3.16583800
-2.14955001,0.14484090,0.04593036,3.18994700
-2.14950001,0.14474930,0.08590961,3.19849200
-2.14945001,0.14471880,0.08835109,3.17636700
-2.14940001,0.14468820,0.06012146,3.18430100
-2.14935001,0.14459670,0.09018219,3.18872600
-2.14930001,0.14456620,0.04348888,3.17697700
-2.14925001,0.14453570,0.05264443,3.18933700
-2.14920001,0.14456620,0.08163701,3.17072100
-2.14915001,0.14438310,0.07293924,3.16766900
-2.14910001,0.14426100,0.04531999,3.17072100
-2.14905001,0.14435260,0.08713035,3.18430100
-2.14900001,0.14429150,0.03433332,3.14416900
-2.14895001,0.14410840,0.07599109,3.18674300
-2.14890001,0.14401680,0.05020295,3.16644800
-2.14885001,0.14410840,0.05325480,3.16217500
-2.14880001,0.14407790,0.07477035,3.19299900
-2.14875001,0.14404740,0.07599109,3.16644800
-2.14870001,0.14398630,0.04898221,3.15164600
-2.14865001,0.14389480,0.08407849,3.16583800
-2.14860001,0.14401680,0.03616443,3.16889000
-2.14855001,0.14407790,0.06256294,3.16461700
-2.14850001,0.14401680,0.07538072,3.15897100
-2.14845001,0.14380320,0.08102664,3.19177800
-2.14840001,0.14386430,0.04531999,3.15652900
-2.14835001,0.14398630,0.06134220,3.18430100
-2.14830001,0.14389480,0.05401776,3.16522700
-2.14825001,0.14380320,0.05020295,3.17880800
-2.14820001,0.14371170,0.06317332,3.18811600
-2.14815001,0.14368110,0.05890072,3.16095500
-2.14810001,0.14371170,0.04348888,3.17255200
-2.14805001,0.14362010,0.07171850,3.16217500
-2.14800001,0.14343700,0.04531999,3.18491200
-2.14795001,0.14340650,0.06866664,3.18186000
-2.14790001,0.14355910,0.04165776,3.16583800
-2.14785001,0.14346750,0.07599109,3.17453500
-2.14780001,0.14316230,0.05706961,3.19849200
-2.14775001,0.14319280,0.05401776,3.15836000
-2.14770001,0.14325390,0.05462813,3.19666100
-2.14765001,0.14328440,0.07049776,3.18369100
-2.14760001,0.14313180,0.05767998,3.17377200
-2.14755001,0.14316230,0.06073184,3.18369100
-2.14750001,0.14304030,0.08529923,3.18735300
-2.14745001,0.14297920,0.05706961,3.16889000
-2.14740001,0.14307080,0.06317332,3.18872600
-2.14735001,0.14297920,0.03860591,3.16400600
-2.14730001,0.14285710,0.05142369,3.19177800
-2.14725001,0.14279610,0.08468886,3.17255200
-2.14720001,0.14279610,0.07110813,3.17880800
-2.14715001,0.14264350,0.06622516,3.17697700
-2.14710001,0.14267400,0.06500442,3.17194100
-2.14705001,0.14264350,0.06195258,3.15714000
-2.14700001,0.14258250,0.06561480,3.17011000
-2.14695001,0.14242990,0.05706961,3.19910300
-2.14690001,0.14252140,0.05462813,3.18186000
-2.14685001,0.14236890,0.05584887,3.17575600
-2.14680001,0.14230780,0.07354961,3.15286700
-2.14675001,0.14233830,0.07354961,3.18002900
-2.14670001,0.14227730,0.06256294,3.16278600
-2.14665001,0.14215520,0.07538072,3.13928700
-2.14660001,0.14212470,0.07415998,3.13119900
-2.14655001,0.14215520,0.05584887,3.16095500
-2.14650001,0.14200260,0.04837184,3.17316200
-2.14645001,0.14194160,0.07477035,3.19055700
-2.14640001,0.14197210,0.06012146,3.15469800
-2.14635001,0.14194160,0.08346812,3.19360900
-2.14630001,0.14175850,0.06805628,3.17880800
-2.14625001,0.14188060,0.05890072,3.16278600
-2.14620001,0.14178900,0.09384441,3.15958100
-2.14615001,0.14142280,0.06744590,3.19238900
-2.14610001,0.14136170,0.05584887,3.17194100
-2.14605001,0.14139230,0.05951110,3.16950000
-2.14600001,0.14127020,0.07660146,3.17575600
-2.14595001,0.14096500,0.05584887,3.17575600
-2.14590001,0.14096500,0.07843257,3.19666100
-2.14585001,0.14087340,0.03494369,3.15042600
-2.14580001,0.14081240,0.07660146,3.22077100
-2.14575001,0.14084290,0.06500442,3.18872600
-2.14570001,0.14062930,0.06073184,3.14920500
-2.14565001,0.14053770,0.08041627,3.18872600
-2.14560001,0.14059880,0.04287850,3.17819800
-2.14555001,0.14050720,0.07293924,3.16095500
-2.14550001,0.14011050,0.07049776,3.16156500
-2.14545001,0.14008000,0.04898221,3.14722100
-2.14540001,0.14020200,0.07904294,3.21451400
-2.14535001,0.13998840,0.06134220,3.15469800
-2.14530001,0.13962220,0.04531999,3.19360900
-2.14525001,0.13962220,0.05401776,3.18674300
-2.14520001,0.13962220,0.06195258,3.17072100
-2.14515001,0.13953060,0.07110813,3.18063900
-2.14510001,0.13937800,0.07599109,3.20963200
-2.14505001,0.13919490,0.04715110,3.15775000
-2.14500001,0.13913390,0.07171850,3.16339600
-2.14495001,0.13913390,0.05020295,3.15408800
-2.14490001,0.13916440,0.05203406,3.17636700
-2.14485001,0.13885920,0.04898221,3.19177800
-2.14480001,0.13879820,0.07293924,3.18063900
-2.14475001,0.13888970,0.05767998,3.16339600
-2.14470001,0.13879820,0.04715110,3.18186000
-2.14465001,0.13837090,0.06439406,3.17011000
-2.14460001,0.13830990,0.03677480,3.17758700
-2.14455001,0.13830990,0.07110813,3.19605100
-2.14450001,0.13834040,0.06927702,3.16095500
-2.14445001,0.13821830,0.04226813,3.16583800
-2.14440001,0.13794370,0.06256294,3.18811600
-2.14435001,0.13785210,0.07599109,3.17453500
-2.14430001,0.13782160,0.05767998,3.17453500
-2.14425001,0.13794370,0.07171850,3.14920500
-2.14420001,0.13776050,0.04104739,3.15958100
-2.14415001,0.13757740,0.07721183,3.16095500
-2.14410001,0.13760800,0.05706961,3.17072100
-2.14405001,0.13754690,0.06866664,3.17255200
-2.14400001,0.13745540,0.05401776,3.18186000
-2.14395001,0.13745540,0.05890072,3.17514600
-2.14390001,0.13742480,0.07110813,3.17697700
-2.14385001,0.13727230,0.05890072,3.15652900
-2.14380001,0.13718070,0.05645924,3.15408800
-2.14375001,0.13730280,0.05829035,3.18491200
-2.14370001,0.13708910,0.04593036,3.17880800
-2.14365001,0.13711970,0.09445479,3.20230700
-2.14360001,0.13711970,0.07232887,3.19238900
-2.14355001,0.13711970,0.05264443,3.16644800
-2.14350001,0.13696710,0.05767998,3.21588800
-2.14345001,0.13696710,0.06622516,3.18872600
-2.14340001,0.13699760,0.09262367,3.20719000
-2.14335001,0.13687550,0.05645924,3.17880800
-2.14330001,0.13690600,0.06500442,3.17316200
-2.14325001,0.13681450,0.05142369,3.18247000
-2.14320001,0.13678400,0.04409925,3.17011000
-2.14315001,0.13666190,0.06439406,3.15591900
-2.14310001,0.13672290,0.09018219,3.18186000
-2.14305001,0.13660090,0.09018219,3.17880800
-2.14300001,0.13650930,0.07782220,3.19177800
-2.14295001,0.13653980,0.04959258,3.15164600
-2.14290001,0.13644820,0.06866664,3.19055700
-2.14285001,0.13632620,0.05706961,3.15775000
-2.14280001,0.13632620,0.07049776,3.15591900
-2.14275001,0.13629570,0.04837184,3.17133100
-2.14270001,0.13632620,0.06866664,3.16278600
-2.14265001,0.13626510,0.06683554,3.16278600
-2.14260001,0.13626510,0.08224738,3.17453500
-2.14255001,0.13611260,0.04409925,3.19422000
-2.14250001,0.13608200,0.09811701,3.19971300
-2.14245001,0.13623460,0.07782220,3.18613200
-2.14240001,0.13623460,0.07293924,3.20169700
-2.14235001,0.13611260,0.06561480,3.16400600
-2.14230001,0.13599050,0.04593036,3.16339600
-2.14225001,0.13617360,0.06988738,3.18308000
-2.14220001,0.13611260,0.06012146,3.17697700
-2.14215001,0.13596000,0.04593036,3.15775000
-2.14210001,0.13586840,0.06744590,3.16019200
-2.14205001,0.13586840,0.05951110,3.17194100
-2.14200001,0.13589890,0.06866664,3.18308000
-2.14195001,0.13583790,0.05706961,3.15164600
-2.14190001,0.13571580,0.04654073,3.16889000
-2.14185001,0.13565480,0.07415998,3.18124900
-2.14180001,0.13577680,0.05401776,3.17880800
-2.14175001,0.13583790,0.06683554,3.15530900
-2.14170001,0.13565480,0.06805628,3.17941800
-2.14165001,0.13559370,0.05401776,3.17697700
-2.14160001,0.13574630,0.05081332,3.18552200
-2.14155001,0.13583790,0.06988738,3.18811600
-2.14150001,0.13577680,0.05645924,3.17575600
-2.14145001,0.13574630,0.06317332,3.18674300
-2.14140001,0.13571580,0.08896145,3.18308000
-2.14135001,0.13565480,0.07354961,3.19483000
-2.14130001,0.13577680,0.06866664,3.17316200
-2.14125001,0.13568530,0.05264443,3.17819800
-2.14120001,0.13559370,0.05264443,3.17697700
-2.14115001,0.13553270,0.03860591,3.17453500
-2.14110001,0.13565480,0.04470962,3.15042600
-2.14105001,0.13565480,0.07477035,3.18369100
-2.14100001,0.13547170,0.07477035,3.18552200
-2.14095001,0.13577680,0.06927702,3.18933700
-2.14090001,0.13574630,0.06256294,3.16339600
-2.14085001,0.13577680,0.05523850,3.18811600
-2.14080001,0.13580740,0.05203406,3.13989700
-2.14075001,0.13586840,0.06012146,3.18613200
-2.14070001,0.13586840,0.07232887,3.18491200
-2.14065001,0.13586840,0.06805628,3.17514600
-2.14060001,0.13586840,0.06805628,3.19727200
-2.14055001,0.13583790,0.06561480,3.17194100
-2.14050001,0.13583790,0.05325480,3.18933700
-2.14045001,0.13589890,0.07354961,3.19055700
-2.14040001,0.13580740,0.07354961,3.17133100
-2.14035001,0.13574630,0.07721183,3.18063900
-2.14030001,0.13611260,0.08285775,3.19422000
-2.14025001,0.13608200,0.06317332,3.16827900
-2.14020001,0.13608200,0.07721183,3.20032400
-2.14015001,0.13608200,0.05264443,3.17072100
-2.14010001,0.13620410,0.08041627,3.17133100
-2.14005001,0.13620410,0.06012146,3.20658000
-2.14000001,0.13611260,0.05264443,3.16278600
-2.13995001,0.13617360,0.06317332,3.16156500
-2.13990001,0.13623460,0.07599109,3.15775000
-2.13985001,0.13629570,0.07538072,3.17316200
-2.13980001,0.13632620,0.06805628,3.18063900
-2.13975001,0.13626510,0.06500442,3.17316200
-2.13970001,0.13617360,0.04593036,3.18308000
-2.13965001,0.13632620,0.06073184,3.18674300
-2.13960001,0.13629570,0.04837184,3.16278600
-2.13955001,0.13623460,0.06866664,3.17758700
-2.13950001,0.13623460,0.06744590,3.17133100
-2.13945001,0.13641770,0.06012146,3.15164600
-2.13940001,0.13638720,0.07171850,3.17941800
-2.13935001,0.13638720,0.06439406,3.17194100
-2.13930001,0.13653980,0.08285775,3.14539000
-2.13925001,0.13641770,0.06866664,3.17316200
-2.13920002,0.13644820,0.06988738,3.18124900
-2.13915002,0.13644820,0.04226813,3.20413800
-2.13910002,0.13653980,0.06561480,3.17316200
-2.13905002,0.13650930,0.05020295,3.17194100
-2.13900002,0.13647880,0.06195258,3.17011000
-2.13895002,0.13644820,0.07049776,3.15225700
-2.13890002,0.13632620,0.06195258,3.18430100
-2.13885002,0.13641770,0.05951110,3.17011000
-2.13880002,0.13653980,0.08041627,3.18811600
-2.13875002,0.13641770,0.05829035,3.17575600
-2.13870002,0.13635670,0.06927702,3.16522700
-2.13865002,0.13644820,0.05325480,3.15530900
-2.13860002,0.13657030,0.06988738,3.16095500
-2.13855002,0.13650930,0.05325480,3.18552200
-2.13850002,0.13641770,0.04654073,3.17133100
-2.13845002,0.13650930,0.06622516,3.18247000
-2.13840002,0.13650930,0.06561480,3.17514600
-2.13835002,0.13653980,0.07171850,3.17316200
-2.13830002,0.13650930,0.05142369,3.17697700
-2.13825002,0.13638720,0.08651997,3.14981500
-2.13820002,0.13644820,0.07721183,3.16156500
-2.13815002,0.13657030,0.05325480,3.18430100
-2.13810002,0.13644820,0.06439406,3.16339600
-2.13805002,0.13635670,0.06927702,3.18247000
-2.13800002,0.13635670,0.07293924,3.18124900
-2.13795002,0.13647880,0.05523850,3.15591900
-2.13790002,0.13641770,0.05951110,3.19727200
-2.13785002,0.13641770,0.04837184,3.18491200
-2.13780002,0.13641770,0.05767998,3.18186000
-2.13775002,0.13647880,0.06256294,3.17133100
-2.13770002,0.13650930,0.05645924,3.17011000
-2.13765002,0.13650930,0.06378368,3.16950000
-2.13760002,0.13635670,0.06561480,3.19055700
-2.13755002,0.13635670,0.08651997,3.19483000
-2.13750002,0.13650930,0.06988738,3.15714000
-2.13745002,0.13653980,0.07293924,3.19116800
-2.13740002,0.13647880,0.04409925,3.18124900
-2.13735002,0.13641770,0.07721183,3.18247000
-2.13730002,0.13653980,0.05951110,3.13745500
-2.13725002,0.13647880,0.05325480,3.18063900
-2.13720002,0.13657030,0.06988738,3.19605100
-2.13715002,0.13653980,0.04531999,3.18491200
-2.13710002,0.13650930,0.04531999,3.17255200
-2.13705002,0.13660090,0.06500442,3.18247000
-2.13700002,0.13650930,0.05264443,3.16461700
-2.13695002,0.13657030,0.08651997,3.16522700
-2.13690002,0.13653980,0.06622516,3.16889000
-2.13685002,0.13650930,0.07049776,3.19422000
-2.13680002,0.13657030,0.06561480,3.16827900
-2.13675002,0.13644820,0.07293924,3.18308000
-2.13670002,0.13653980,0.06317332,3.17316200
-2.13665002,0.13653980,0.05081332,3.18994700
-2.13660002,0.13657030,0.04226813,3.15775000
-2.13655002,0.13650930,0.09689627,3.18933700
-2.13650002,0.13663140,0.06073184,3.17514600
-2.13645002,0.13660090,0.04531999,3.14722100
-2.13640002,0.13653980,0.05767998,3.20841100
-2.13635002,0.13663140,0.05142369,3.16278600
-2.13630002,0.13672290,0.07415998,3.15591900
-2.13625002,0.13672290,0.06622516,3.18430100
-2.13620002,0.13669240,0.06805628,3.14981500
-2.13615002,0.13684500,0.06073184,3.18247000
-2.13610002,0.13678400,0.05584887,3.18369100
-2.13605002,0.13678400,0.06012146,3.18308000
-2.13600002,0.13675340,0.05264443,3.19422000
-2.13595002,0.13675340,0.06988738,3.16461700
-2.13590002,0.13675340,0.06622516,3.18735300
-2.13585002,0.13675340,0.06500442,3.16583800
-2.13580002,0.13672290,0.07415998,3.17255200
-2.13575002,0.13666190,0.05401776,3.17819800
-2.13570002,0.13660090,0.06134220,3.18674300
-2.13565002,0.13678400,0.01098666,3.17941800
-2.13560002,0.13669240,0.08163701,3.18308000
-2.13555002,0.13666190,0.05325480,3.19299900
-2.13550002,0.13663140,0.04531999,3.14981500
-2.13545002,0.13669240,0.07354961,3.18247000
-2.13540002,0.13678400,0.08407849,3.16461700
-2.13535002,0.13669240,0.04409925,3.17377200
-2.13530002,0.13672290,0.06012146,3.17453500
-2.13525002,0.13663140,0.07660146,3.19666100
-2.13520002,0.13681450,0.03921628,3.17636700
-2.13515002,0.13681450,0.05462813,3.20474900
-2.13510002,0.13666190,0.05951110,3.18247000
-2.13505002,0.13669240,0.06439406,3.16705800
-2.13500002,0.13687550,0.07354961,3.14722100
-2.13495002,0.13684500,0.06927702,3.18811600
-2.13490002,0.13675340,0.07904294,3.17316200
-2.13485002,0.13669240,0.05020295,3.15225700
-2.13480002,0.13681450,0.06622516,3.18247000
-2.13475002,0.13681450,0.07232887,3.20352800
-2.13470002,0.13687550,0.05401776,3.17514600
-2.13465002,0.13675340,0.06744590,3.19727200
-2.13460002,0.13675340,0.05462813,3.15591900
-2.13455002,0.13687550,0.09384441,3.20719000
-2.13450002,0.13693650,0.05706961,3.16644800
-2.13445002,0.13684500,0.05890072,3.18613200
-2.13440002,0.13681450,0.06317332,3.19483000
-2.13435002,0.13699760,0.03860591,3.15225700
-2.13430002,0.13690600,0.06195258,3.17316200
-2.13425002,0.13690600,0.07538072,3.17133100
-2.13420002,0.13687550,0.06927702,3.16278600
-2.13415002,0.13702810,0.04043702,3.18933700
-2.13410002,0.13699760,0.05523850,3.22382300
-2.13405002,0.13702810,0.07049776,3.18124900
-2.13400002,0.13705860,0.02761925,3.16461700
-2.13395002,0.13702810,0.05767998,3.16583800
-2.13390002,0.13702810,0.08651997,3.22199200
-2.13385002,0.13711970,0.05645924,3.19055700
-2.13380002,0.13721120,0.09445479,3.20658000
-2.13375002,0.13715020,0.05767998,3.17194100
-2.13370002,0.13718070,0.08285775,3.17194100
-2.13365002,0.13724170,0.06439406,3.15591900
-2.13360002,0.13724170,0.07415998,3.20780100
-2.13355002,0.13727230,0.06622516,3.17880800
-2.13350002,0.13736380,0.03799554,3.15286700
-2.13345002,0.13733330,0.10116890,3.19910300
-2.13340002,0.13736380,0.04898221,3.16950000
-2.13335002,0.13736380,0.06256294,3.17880800
-2.13330002,0.13739430,0.08774071,3.15347800
-2.13325002,0.13736380,0.07110813,3.18124900
-2.13320002,0.13742480,0.07293924,3.17255200
-2.13315002,0.13733330,0.05462813,3.16950000
-2.13310002,0.13733330,0.07171850,3.17758700
-2.13305002,0.13742480,0.07538072,3.18994700
-2.13300002,0.13745540,0.07477035,3.16278600
-2.13295002,0.13745540,0.05890072,3.17377200
-2.13290002,0.13742480,0.06378368,3.17514600
-2.13285002,0.13757740,0.07721183,3.19116800
-2.13280002,0.13751640,0.07477035,3.19910300
-2.13275002,0.13754690,0.07110813,3.19910300
-2.13270002,0.13769950,0.05203406,3.18002900
-2.13265002,0.13763850,0.05142369,3.17514600
-2.13260002,0.13763850,0.07171850,3.17133100
-2.13255002,0.13776050,0.05951110,3.15714000
-2.13250002,0.13788260,0.04470962,3.16522700
-2.13245002,0.13782160,0.04409925,3.14661100
-2.13240002,0.13776050,0.06927702,3.17255200
-2.13235002,0.13782160,0.04593036,3.19544100
-2.13230002,0.13785210,0.02319407,3.17316200
-2.13225002,0.13794370,0.06927702,3.18872600
-2.13220002,0.13794370,0.04226813,3.17133100
-2.13215002,0.13785210,0.06012146,3.18430100
-2.13210002,0.13779110,0.08041627,3.20093400
-2.13205002,0.13794370,0.08835109,3.18063900
-2.13200002,0.13797420,0.07477035,3.17072100
-2.13195002,0.13785210,0.08529923,3.18002900
-2.13190002,0.13785210,0.03555406,3.15469800
-2.13185002,0.13800470,0.07049776,3.17697700
-2.13180002,0.13800470,0.07049776,3.17194100
-2.13175002,0.13800470,0.04165776,3.13440300
-2.13170002,0.13785210,0.05767998,3.17575600
-2.13165002,0.13797420,0.05951110,3.18063900
-2.13160002,0.13812680,0.09689627,3.18872600
-2.13155002,0.13818780,0.08407849,3.15469800
-2.13150002,0.13812680,0.03799554,3.15897100
-2.13145002,0.13800470,0.05264443,3.18552200
-2.13140002,0.13812680,0.08651997,3.19910300
-2.13135002,0.13834040,0.06866664,3.17194100
-2.13130002,0.13827940,0.05462813,3.19055700
-2.13125002,0.13821830,0.08590961,3.17880800
-2.13120002,0.13827940,0.06744590,3.17758700
-2.13115002,0.13827940,0.05584887,3.15775000
-2.13110002,0.13830990,0.07293924,3.19788200
-2.13105002,0.13830990,0.06927702,3.15225700
-2.13100002,0.13821830,0.07477035,3.16950000
-2.13095002,0.13824880,0.09506515,3.17575600
-2.13090002,0.13824880,0.05829035,3.18369100
-2.13085002,0.13821830,0.07965331,3.17758700
-2.13080002,0.13815730,0.04104739,3.16583800
-2.13075002,0.13812680,0.06378368,3.18002900
-2.13070002,0.13827940,0.05203406,3.17072100
-2.13065002,0.13812680,0.03250221,3.18735300
-2.13060002,0.13815730,0.07477035,3.20169700
-2.13055002,0.13812680,0.06317332,3.16217500
-2.13050002,0.13815730,0.05081332,3.19177800
-2.13045002,0.13818780,0.05401776,3.20841100
-2.13040002,0.13812680,0.02197333,3.17941800
-2.13035002,0.13818780,0.04593036,3.15042600
-2.13030002,0.13797420,0.06256294,3.15897100
-2.13025002,0.13806570,0.05890072,3.17636700
-2.13020002,0.13806570,0.06317332,3.18674300
-2.13015002,0.13803520,0.06073184,3.17819800
-2.13010002,0.13806570,0.05829035,3.18124900
-2.13005002,0.13809630,0.04531999,3.16827900
-2.13000002,0.13809630,0.05462813,3.17453500
-2.12995002,0.13797420,0.08651997,3.17941800
-2.12990002,0.13803520,0.05401776,3.18369100
-2.12985002,0.13803520,0.09018219,3.16095500
-2.12980002,0.13806570,0.03799554,3.18124900
-2.12975002,0.13809630,0.06317332,3.16889000
-2.12970002,0.13806570,0.05829035,3.15897100
-2.12965002,0.13803520,0.06683554,3.18735300
-2.12960002,0.13800470,0.07354961,3.16095500
-2.12955002,0.13812680,0.05767998,3.16583800
-2.12950002,0.13812680,0.05264443,3.16095500
-2.12945002,0.13815730,0.06744590,3.15164600
-2.12940002,0.13812680,0.06805628,3.18613200
-2.12935002,0.13818780,0.06622516,3.20093400
-2.12930002,0.13821830,0.06195258,3.17514600
-2.12925002,0.13815730,0.07232887,3.17194100
-2.12920002,0.13821830,0.03372295,3.14233800
-2.12915002,0.13815730,0.04470962,3.16217500
-2.12910002,0.13818780,0.05523850,3.18369100
-2.12905002,0.13830990,0.03250221,3.16644800
-2.12900002,0.13818780,0.08163701,3.15408800
-2.12895002,0.13809630,0.08285775,3.17194100
-2.12890002,0.13815730,0.04226813,3.16095500
-2.12885002,0.13830990,0.08713035,3.15897100
-2.12880002,0.13818780,0.08835109,3.18811600
-2.12875002,0.13806570,0.03128147,3.16705800
-2.12870002,0.13821830,0.06439406,3.17377200
-2.12865002,0.13821830,0.04776147,3.15897100
-2.12860002,0.13834040,0.05203406,3.17819800
-2.12855002,0.13830990,0.05203406,3.18124900
-2.12850002,0.13827940,0.05203406,3.17255200
-2.12845002,0.13834040,0.08590961,3.15164600
-2.12840002,0.13843200,0.05081332,3.18811600
-2.12835002,0.13843200,0.06500442,3.18124900
-2.12830002,0.13834040,0.08835109,3.19605100
-2.12825002,0.13834040,0.08529923,3.13989700
-2.12820002,0.13840140,0.08041627,3.17514600
-2.12815002,0.13815730,0.06500442,3.17697700
-2.12810002,0.13809630,0.06012146,3.16583800
-2.12805002,0.13800470,0.06439406,3.18872600
